x,y,u,v,p
0.111425,0.0950768,-0.0068327942990758775,-0.0009389502826753318,-0.3900617804723237
0.112216,0.0951071,-0.007068240132971409,-0.0009213364854448712,-0.389166503318579
0.113007,0.0951364,-0.007136920036575635,-0.0009056737984133027,-0.38827253689565544
0.113797,0.0951648,-0.006986693261838609,-0.0008890149795454837,-0.38737967371507576
0.114588,0.0951921,-0.006575517272007874,-0.0008692293464607985,-0.386484309076139
0.115378,0.0952185,-0.0058876355167990675,-0.000842384866970648,-0.385588568509763
0.116168,0.0952439,-0.0053449091391003295,-0.0008059195248644471,-0.3846991912450927
0.116958,0.0952683,-0.00504880935707222,-0.0007665463254216884,-0.3838174806579738
0.117748,0.0952918,-0.004943056136273895,-0.0007305185405757646,-0.3829420433902693
0.118538,0.0953144,-0.0049741530566517,-0.0007042588096099063,-0.38207148808582125
0.119328,0.095336,-0.005091521668264397,-0.0006943187207072761,-0.3812044283914145
0.120118,0.0953567,-0.005375592123381041,-0.0006890670793748687,-0.38034058596909476
0.120907,0.0953765,-0.00565724938847558,-0.0006960041707652822,-0.3794827992614414
0.121697,0.0953954,-0.00592037553334654,-0.0006874373226666982,-0.3786285142864996
0.122486,0.0954133,-0.0060990620031136115,-0.0006727108319643997,-0.3777785927366701
0.123275,0.0954304,-0.006193767129583073,-0.000653734653639237,-0.3769317810941197
0.124064,0.0954466,-0.006211895537526443,-0.0006328175554436798,-0.37608791139025693
0.124853,0.0954619,-0.006185593977582117,-0.0006075459440702569,-0.37524703669533516
0.125642,0.0954764,-0.005997234233660588,-0.0005877700400936812,-0.37440714119048935
0.126431,0.09549,-0.005773038683714497,-0.0005811111896744969,-0.3735713360875154
0.12722,0.0955027,-0.005646869683322988,-0.0005749010013031942,-0.37274044078949314
0.128008,0.0955146,-0.005616220720067518,-0.0005679487972050705,-0.3719161125503076
0.128797,0.0955256,-0.005715100996510724,-0.0005543070008895498,-0.3710972605292974
0.129585,0.0955358,-0.005971699867543845,-0.0005278011307900964,-0.37028695909554027
0.130373,0.0955452,-0.006399673939472201,-0.0004905827333044725,-0.3694831489730418
0.131161,0.0955537,-0.006677446314058663,-0.00046840833638928163,-0.36867827403185527
0.131949,0.0955615,-0.006746549614031979,-0.00045840353012032483,-0.36787304196488974
0.132737,0.0955684,-0.006664247682422153,-0.0004559073086934564,-0.36706888479366107
0.133525,0.0955745,-0.006482002472413186,-0.00045600360128900916,-0.3662672190063083
0.134313,0.0955798,-0.0063398347596971905,-0.0004405436067660673,-0.36547078311833125
0.135101,0.0955844,-0.006233610148591785,-0.00041398783920070626,-0.3646808506070183
0.135888,0.0955881,-0.00600706568192111,-0.00040247995597281054,-0.36389342924557255
0.136676,0.0955911,-0.006005361473301595,-0.0003870309484483753,-0.36311419373813125
0.137463,0.0955933,-0.006093264834660294,-0.00037356859735387054,-0.3623404258498903
0.138251,0.0955947,-0.00616079040480608,-0.0003701356020167592,-0.36156742623313853
0.139038,0.0955954,-0.0061221529983227635,-0.00038095281734700593,-0.3607949854767446
0.139825,0.0955953,-0.005950321440731407,-0.000402535123266707,-0.3600210732924144
0.140612,0.0955945,-0.005691241680299097,-0.0004230516905293684,-0.35924671477360254
0.141399,0.0955929,-0.005517838658406031,-0.000451411357033566,-0.358479291498408
0.142186,0.0955905,-0.005599253644775951,-0.0004544565075903838,-0.3577213286564185
